CASH_ADVANCE,BALANCE,CREDIT_LIMIT,PAYMENTS,Cluster_Cash_Advance
0.0,1793.970596,2500.0,2697.139893,0
0.0,3215.903805,2500.0,0.0,0
0.0,1893.704851,6500.0,3235.222635,2
0.0,7.50839,4000.0,547.880399,0
0.0,1180.178744,14000.0,599.388563,3
4815.406969,3232.101217,5500.0,5434.899642,2
0.0,6963.435383,8000.0,1069.094662,3
0.0,368.330629,6500.0,1393.630631,2
0.0,0.0,4000.0,0.0,0
0.0,4.421403,4500.0,186.546816,0
0.0,41.049799,6000.0,475.939508,2
1815.313783,3611.316106,11500.0,3911.840079,3
2322.566457,3214.579198,4000.0,2232.66712,2
0.0,339.183041,1200.0,877.494612,0
0.0,477.16584,8500.0,1089.226019,2
0.0,3711.955487,11000.0,848.624102,3
463.287959,390.008261,2500.0,250.588485,0
0.0,2251.896834,12500.0,4571.887377,3
308.497698,2461.015559,6500.0,8328.730628,2
0.0,9309.635579,15000.0,5528.180381,3
305.985578,4355.982388,7500.0,1188.602797,2
0.0,62.996845,9000.0,775.601851,2
0.0,22.879526,1500.0,152.51735,0
146.547709,4719.819043,12500.0,1031.151095,3
6419.421654,1241.565972,7000.0,8754.779769,3
0.0,49.198038,1800.0,69.941439,0
967.59402,662.691336,1200.0,107.916464,0
77.956377,4587.062248,5000.0,1234.809537,2
0.0,169.639713,12000.0,1643.812227,2
0.0,2823.212665,7500.0,1150.696529,2
0.0,2.880247,2000.0,1401.222628,0
0.0,47.193664,2500.0,267.057792,0
2091.07342,597.628578,1500.0,4032.106936,0
2692.777044,2872.798614,5000.0,507.240956,2
3907.706693,3350.116932,8000.0,1809.711855,2
0.0,13.221335,1500.0,69.973565,0
2426.830138,1083.120149,1200.0,1481.809323,0
1894.377727,777.616173,9000.0,2245.358858,2
0.0,122.684019,2500.0,1263.464175,0
2592.263468,1615.968515,6000.0,3434.362444,2
0.0,434.099616,6000.0,4076.914448,2
857.720875,820.700166,1500.0,1892.507498,0
0.0,7.625765,4000.0,0.0,0
2563.324769,1428.118364,1200.0,2545.222796,0
0.0,1324.038811,4400.0,954.962296,0
0.0,1190.800122,3000.0,1617.884909,0
3912.041656,2580.169522,3000.0,1809.765794,0
0.0,371.866448,10000.0,2137.437449,2
395.725602,1280.732187,1500.0,397.461163,0
0.0,975.416023,12000.0,8906.373361,3
0.0,122.113869,2500.0,1105.854643,0
0.0,1262.631995,7000.0,586.551078,2
0.0,143.553904,7000.0,1303.254323,2
475.467016,1037.797184,2500.0,326.649398,0
2738.946605,1938.576334,2000.0,867.233681,0
0.0,6257.390416,9400.0,2139.278062,3
0.0,14.570032,1500.0,71.641741,0
0.0,39.241601,3000.0,1558.673423,0
197.024597,871.499977,2000.0,278.265172,0
95.285453,180.750232,3500.0,1172.975952,0
9337.271222,4107.157763,5000.0,8627.985927,3
0.0,58.313733,1500.0,526.368079,0
10507.87257,5665.802895,10500.0,1290.753615,3
244.036318,1340.671346,1500.0,514.124193,0
0.0,43.762299,3000.0,280.83786,0
0.0,111.449845,1300.0,1356.270465,0
0.0,138.489138,500.0,1330.92776,0
1880.659305,70.976464,1000.0,1860.536797,0
0.0,49.378783,2700.0,387.944071,0
4505.063338,4295.964134,7500.0,934.137744,2
4310.221199,1017.071792,4500.0,4992.302341,2
0.0,138.459191,5000.0,188.683162,0
0.0,289.537597,5000.0,788.58998,2
0.0,74.755978,1000.0,467.131192,0
0.0,16.59641,5000.0,302.180025,0
0.0,51.004807,4000.0,1089.402716,0
0.0,1489.224372,12500.0,6831.656434,3
0.0,57.70484,4000.0,770.916661,0
1045.066588,99.446029,1200.0,7142.732735,0
0.0,186.054174,7000.0,1998.999896,2
1539.285222,2948.447663,3000.0,207.448103,0
0.0,127.895284,1000.0,469.114905,0
0.0,18.014226,1500.0,176.874316,0
0.0,6.86049,2000.0,1081.831337,0
4604.425401,1908.569743,5400.0,2118.553043,2
0.0,437.735369,6000.0,1497.949644,2
615.715834,1245.976021,1800.0,328.825762,0
0.0,1019.133646,9000.0,8716.674684,2
0.0,1844.889665,3400.0,1239.278015,0
2101.942774,952.431767,3500.0,3823.141055,0
0.0,1848.758853,6700.0,4923.193295,2
18.531069,1181.852384,1200.0,1080.501526,0
0.0,382.870641,1200.0,3753.091608,0
218.234292,1459.803597,1500.0,436.226459,0
110.671623,162.972111,2500.0,1577.161232,0
536.658419,1396.214811,2500.0,1550.474014,0
0.0,225.282024,6500.0,1097.963345,2
1091.832836,454.552808,1200.0,163.85665,0
129.421992,1785.90226,1800.0,287.777315,0
0.0,535.291589,4000.0,314.512747,0
0.0,6.697211,10500.0,372.572278,2
0.0,5.377296,2000.0,92.031894,0
5457.123658,4020.130769,9500.0,7058.832194,3
99.315429,1117.33657,1200.0,272.177301,0
0.0,15.848963,1600.0,119.468878,0
0.0,900.541751,7000.0,1542.583506,2
0.0,2544.378002,3000.0,524.24945,0
3481.132679,1852.646433,6000.0,1362.425769,2
465.571691,0.0,3000.0,6112.512276,0
0.0,581.24856,1500.0,328.462817,0
0.0,504.409631,2500.0,829.691401,0
0.0,142.430458,5000.0,1450.096836,2
2317.636143,7057.524237,7000.0,3083.16422,3
0.0,958.920206,1000.0,302.656395,0
0.0,15.257465,3000.0,4.841543,0
0.0,0.009684,6000.0,688.614293,2
0.0,385.763111,2500.0,989.738532,0
4137.170984,1780.188356,2500.0,3989.545295,0
0.0,1.841583,2500.0,110.266434,0
3780.152602,1839.122533,6500.0,2842.037627,2
0.0,15.008041,1500.0,149.853315,0
0.0,2106.417286,4200.0,2190.962493,2
2328.859489,2676.263845,3500.0,636.709165,0
0.0,500.219415,1200.0,104.687781,0
1674.401635,4128.31155,5000.0,1082.274035,2
716.818927,1018.350846,3000.0,263.238508,0
0.0,10.678354,3000.0,71.90595,0
534.228453,1273.731635,1500.0,755.520686,0
0.0,58.12945,1500.0,505.433563,0
0.0,153.637431,4500.0,1345.989788,0
0.0,1667.146414,7500.0,3798.443473,2
0.0,1648.701838,2500.0,885.070007,0
0.0,15.330559,1000.0,198.970881,0
2969.93596,5772.250286,6500.0,1385.482263,2
0.0,73.704935,4000.0,578.565706,0
7542.177658,2933.068755,10000.0,2201.09767,3
0.0,1421.419262,8500.0,7684.307278,2
0.0,424.938385,7500.0,4308.448155,2
365.689536,1033.371763,3000.0,2097.161809,0
0.0,0.0,4000.0,140.890144,0
9799.529884,5861.100691,9000.0,7371.459399,3
2665.355738,3987.467435,6000.0,1316.698331,2
1173.530445,1606.56766,4500.0,3883.138519,2
145.230653,1630.991993,2500.0,574.051951,0
0.0,95.887902,4000.0,958.996228,0
2392.281584,1804.401706,2500.0,2459.382382,0
77.866868,1447.267049,1500.0,315.87129,0
1141.77504,1268.250294,1800.0,467.080947,0
0.0,668.291862,1500.0,2482.201611,0
0.0,50.853021,8000.0,319.919021,2
0.0,241.001768,1000.0,3450.990535,0
0.0,157.763858,1400.0,994.915444,0
321.127263,724.854858,1300.0,1474.929946,0
291.423252,147.527826,1200.0,114.87215,0
0.0,581.916416,7500.0,5666.333186,2
3383.299741,5292.264382,8000.0,994.210187,3
478.933445,2762.536531,3000.0,652.759069,0
0.0,273.429593,5000.0,7512.513474,2
0.0,12.039121,1500.0,310.575541,0
1739.998495,1451.993504,2000.0,251.384712,0
0.0,90.017392,5000.0,762.863333,2
0.0,0.920339,3000.0,347.01723,0
567.817662,1071.748626,3500.0,513.503781,0
1120.769857,303.929544,1200.0,1471.642879,0
2548.837078,1938.648722,6000.0,1732.275197,2
0.0,79.432369,3000.0,786.407104,0
294.185703,670.885072,4000.0,409.29211,0
3020.521475,1494.69695,3000.0,582.828406,0
0.0,114.361988,6500.0,3361.500799,2
0.0,2002.429291,6000.0,1619.62737,2
0.0,2135.646123,8000.0,577.415935,2
0.0,943.584041,1000.0,215.325023,0
8422.554694,4785.789559,9500.0,687.474829,3
73.568388,1436.996287,1500.0,292.521349,0
0.0,5.313086,3000.0,112.61746,0
0.0,365.48242,1000.0,1366.668756,0
0.0,322.383609,4000.0,2826.698853,0
1938.008846,3497.200665,4000.0,1882.437447,2
2529.303126,3720.59375,4500.0,977.281878,2
2698.171001,5598.352813,6000.0,1421.321273,2
0.0,0.0,4000.0,0.0,0
135.339466,2.777589,3000.0,0.0,0
2093.951054,3362.979048,5000.0,1599.377333,2
765.914966,563.459762,1200.0,70.500843,0
0.0,31.980197,7500.0,214.796949,2
2706.493856,1964.369476,3000.0,636.224436,0
0.0,740.704213,3500.0,5149.432038,0
0.0,991.949111,1500.0,1448.269927,0
0.0,37.615084,6000.0,229.256141,2
434.011893,2266.220776,3000.0,657.190307,0
292.97442,262.25861,3000.0,2239.223522,0
0.0,14.5923,4000.0,196.541494,0
1422.637361,833.541256,2500.0,180.104404,0
1867.994674,116.172752,3000.0,0.0,0
2604.390666,478.520473,5000.0,2465.151762,2
0.0,1018.811119,6500.0,4106.558919,2
175.567183,2827.367195,3000.0,1223.23593,0
36.989392,1529.318797,1500.0,731.943501,0
3780.101366,2670.123456,7500.0,1865.73836,2
6718.127621,481.961018,1400.0,9282.027007,0
0.0,72.087172,5500.0,554.770836,2
0.0,87.887472,3500.0,1347.51278,0
1101.178394,5194.184491,9500.0,1465.747485,3
0.0,216.705656,4000.0,1111.898226,0
306.064982,5829.92767,6500.0,1438.89528,2
0.0,830.51605,3000.0,182.53903,0
0.0,88.012898,2725.0,1930.437135,0
117.402685,77.523872,6500.0,408.437645,2
1857.729049,8073.052656,11500.0,2435.285131,3
952.855308,72.76697,2500.0,945.465018,0
0.0,8.285344,3000.0,0.0,0
944.367262,1207.768239,1200.0,1106.479425,0
0.0,470.593325,3200.0,4369.008441,0
0.0,1915.675716,6200.0,519.064499,2
959.09202,1283.81226,1200.0,1363.547891,0
0.0,1322.579742,1800.0,616.31303,0
468.567126,1753.27998,1800.0,955.297792,0
4152.202096,1663.492233,8500.0,4768.332744,2
0.0,528.651164,6000.0,4465.155013,2
0.0,6.226972,3000.0,0.0,0
2357.815693,2517.38247,2500.0,552.896593,0
0.0,1453.608861,11500.0,1158.648328,2
0.0,1002.93543,2200.0,1108.476353,0
0.0,1344.982445,1500.0,619.063466,0
0.0,50.366106,6000.0,503.254349,2
3381.913668,3570.596193,6500.0,1233.301038,2
908.150316,4364.016237,9500.0,2428.395411,3
0.0,1207.320442,3000.0,239.704238,0
0.0,138.537976,3000.0,0.0,0
0.0,1155.338824,6000.0,3684.789911,2
0.0,30.327329,1200.0,269.948292,0
0.0,30.692503,4500.0,163.982192,0
1257.626787,805.368458,1000.0,1515.789235,0
716.190021,638.163467,3000.0,2857.881585,0
0.0,264.869295,6000.0,753.034035,2
0.0,576.890374,6000.0,513.64046,2
0.0,27.17079,3000.0,299.572759,0
523.015459,2292.952733,2500.0,976.79165,0
2929.077889,3830.603522,7500.0,887.037084,2
0.0,690.625555,6000.0,1130.376548,2
0.0,566.477136,5700.0,4124.004704,2
299.89919,1158.01315,1200.0,525.816276,0
0.0,145.320241,5500.0,143.114001,2
1483.6368,3619.986054,13000.0,942.812569,3
0.0,118.941982,3000.0,1130.438324,0
93.199729,1793.954788,2500.0,508.613001,0
1115.885225,186.020599,2000.0,174.556187,0
57.691122,1414.47232,7500.0,3321.020515,2
0.0,385.841997,4500.0,1349.938041,0
0.0,306.539753,6000.0,2855.153528,2
0.0,12.132712,2500.0,231.239325,0
0.0,330.068448,1500.0,2816.104753,0
410.041428,1121.018433,1500.0,858.248769,0
357.492328,133.957441,1500.0,507.934017,0
768.99315,1057.699883,1500.0,307.755667,0
8253.390661,7907.725211,18500.0,19841.25737,1
0.0,61.159113,7000.0,873.241146,2
1242.647518,1191.749595,2500.0,387.341388,0
0.0,15.577506,1000.0,124.753548,0
0.0,2.641101,8000.0,72.282497,2
0.0,4060.710208,23000.0,8760.860264,3
1557.373205,909.846336,2500.0,750.556869,0
0.0,894.357857,2000.0,907.603723,0
0.0,801.703734,2500.0,1480.676383,0
457.383814,267.253822,16000.0,2803.060431,3
1118.361104,291.598301,3000.0,1174.005094,0
1334.235174,660.468854,1700.0,205.396282,0
0.0,128.365782,7000.0,1057.647019,2
0.0,3267.962664,3000.0,2553.372888,0
1340.127945,437.609832,1200.0,1569.501192,0
932.369762,2701.540547,3000.0,1065.255189,0
2995.177193,2427.756294,5000.0,477.894327,2
1299.253842,239.101942,6500.0,2021.846497,2
0.0,1500.810722,5500.0,348.740817,2
2601.134743,3425.949762,4000.0,1114.681017,2
0.0,103.792136,7000.0,1563.287264,2
0.0,1621.345326,5000.0,2721.870415,2
1131.986387,250.258381,4500.0,2837.08595,2
0.0,663.394569,1500.0,662.519566,0
148.450478,96.820999,3000.0,1827.504821,0
0.0,636.142309,6000.0,4622.217377,2
4354.002428,16115.5964,18000.0,3546.06155,3
2706.554295,5238.915225,6000.0,1259.203988,2
0.0,2172.893325,3000.0,3905.486286,0
267.402242,1143.333419,2500.0,588.789066,0
138.761295,1595.980444,2400.0,351.305519,0
0.0,288.097302,450.0,2718.47954,0
12702.4277,7268.70638,12000.0,3512.633784,3
0.0,15.449607,1000.0,560.219458,0
3795.101004,1903.274531,4000.0,1959.916433,2
0.0,1102.63215,8500.0,874.024544,2
0.0,21.881383,1500.0,87.868362,0
0.0,2.585715,2000.0,396.435632,0
19.326352,1182.28075,1200.0,254.727472,0
0.0,66.842287,6500.0,788.60284,2
6118.973106,4476.634442,6000.0,3395.637883,2
3189.058341,6069.720873,12000.0,3357.944033,3
1057.951828,536.027158,1200.0,1326.002237,0
774.254505,5044.179003,4500.0,3332.360525,2
0.0,97.16839,2150.0,1620.285733,0
1982.368623,1339.008889,2500.0,1331.706743,0
0.0,2786.743524,3000.0,711.838166,0
0.0,28.413136,4000.0,331.529307,0
0.0,37.261373,7000.0,487.168856,2
0.0,11.116861,5500.0,154.705191,2
0.0,6.420394,2500.0,361.012758,0
0.0,135.856693,1200.0,862.494363,0
0.0,13.792103,4500.0,607.677726,0
256.376109,2116.845833,2500.0,1786.497369,0
0.0,135.794123,6000.0,1550.332412,2
0.0,243.182403,5500.0,2349.060843,2
4500.288676,7468.01201,8700.0,2162.94335,3
4507.523293,7395.88757,8500.0,2902.821241,3
654.345476,364.219107,2500.0,621.956899,0
277.129953,53.173349,1200.0,2202.149777,0
0.0,1173.949821,1200.0,473.659122,0
0.0,1543.205532,6000.0,319.878647,2
0.0,467.345479,2500.0,122.054178,0
0.0,303.054817,4000.0,183.620398,0
8896.92309,5481.738308,9000.0,13652.75432,1
55.219714,1952.189994,2500.0,634.780319,0
0.0,0.0,5000.0,75.750562,0
0.0,19.962737,3000.0,276.339695,0
1578.889669,1773.484195,3000.0,442.578729,0
158.851964,1734.688041,1800.0,363.842433,0
0.0,927.294609,1000.0,442.174198,0
0.0,1248.193121,1750.0,293.330975,0
0.0,467.287934,3000.0,4214.565847,0
3419.81768,1450.959629,4000.0,446.092673,0
0.0,34.195309,1000.0,188.66041,0
353.51025,3028.512053,3000.0,820.085077,0
0.0,886.65747,1800.0,309.644014,0
0.0,692.529504,6400.0,787.236366,2
663.05871,952.952011,1800.0,1665.457998,0
0.0,2056.866139,7000.0,2647.183713,2
0.0,566.928754,1500.0,751.551966,0
0.0,1395.907515,1600.0,1081.988109,0
0.0,18.606861,3000.0,705.81092,0
2127.489462,8419.737786,12300.0,3298.741768,3
0.0,5.168354,5000.0,167.350713,0
266.710051,7030.446043,14000.0,1968.080891,3
2137.809373,7091.028361,8500.0,1835.361842,3
901.677781,1478.552756,4500.0,4774.597215,2
0.0,985.457755,2500.0,1656.974517,0
0.0,767.708957,4000.0,341.459733,0
7738.744823,8670.048011,12500.0,10496.24166,3
0.0,26.767358,1200.0,270.6586,0
0.0,878.010252,20000.0,4036.028203,3
0.0,2409.236843,8000.0,707.712681,2
7981.152983,2891.678357,10000.0,1379.83404,3
0.0,21.409828,1500.0,141.974905,0
674.180105,1268.584315,1200.0,3021.605454,0
3448.87085,3509.710886,6000.0,811.884107,2
294.434643,2.566385,1300.0,379.556939,0
0.0,879.987974,1700.0,1812.402979,0
748.152104,868.331112,3000.0,704.323375,0
1438.951061,3093.592745,4100.0,4591.237633,2
0.0,1879.694262,2000.0,873.931715,0
19513.47483,6372.182817,7500.0,39461.9658,1
0.0,1235.224095,1500.0,742.382146,0
4491.730795,4800.168978,9000.0,1134.482984,3
851.158327,704.910363,1200.0,1713.299924,0
618.344755,1340.551352,1500.0,326.956073,0
6616.555691,923.977036,2500.0,5155.088326,0
0.0,182.171771,1000.0,216.489485,0
0.0,22.689289,4500.0,415.618854,0
4743.715012,1184.971992,3000.0,2355.267462,0
252.583938,4375.764064,10000.0,1133.806322,3
1955.504366,444.519756,3000.0,2579.035502,0
148.185304,1383.72609,1500.0,298.943957,0
3814.313134,4738.804194,7000.0,1374.849589,2
2101.740346,389.835298,3000.0,2236.589562,0
0.0,455.452678,1500.0,472.453467,0
0.0,658.6552,6000.0,353.862252,2
2915.339463,5058.555256,7000.0,1689.268612,2
0.0,42.51225,2000.0,925.820102,0
0.0,21.187313,6000.0,135.546054,2
0.0,570.552082,5000.0,3067.833591,2
0.0,3.319222,1900.0,511.105425,0
507.263645,2899.781468,3000.0,1059.352415,0
2425.727213,1278.829156,4000.0,445.436177,0
5809.802917,1368.906278,6000.0,322.580506,2
1543.160715,1859.165344,3500.0,310.775643,0
1405.693267,1413.865738,1800.0,1467.766461,0
1903.840296,205.409896,1500.0,779.245735,0
4783.105548,2527.531968,3000.0,3866.435107,0
0.0,1022.71734,2500.0,368.7253,0
4403.683518,3078.059784,6000.0,6043.227704,2
3608.38187,1064.308102,6000.0,4770.998795,2
2212.929045,1204.686047,3500.0,1668.247356,0
909.480894,40.247238,1500.0,3578.648701,0
234.473649,2722.600219,3000.0,638.102089,0
0.0,90.953335,2500.0,782.67882,0
0.0,165.721899,4300.0,90.964048,0
1417.01143,738.656748,3000.0,170.645351,0
1837.023964,3182.968599,5500.0,2170.561697,2
0.0,44.586199,2500.0,2271.738188,0
0.0,3221.105151,9500.0,5401.287094,3
566.943998,45.869314,4500.0,238.152441,0
0.0,2089.997028,5700.0,574.514857,2
0.0,2017.314401,12000.0,5430.633936,3
0.0,1719.048074,9000.0,4450.197966,2
748.125667,875.649126,1200.0,860.788124,0
2793.801452,268.82613,6000.0,6801.790399,2
0.0,1906.283349,8000.0,1344.622375,2
0.0,2686.595082,3000.0,3747.500925,0
198.923306,99.508886,1500.0,275.248686,0
0.0,1038.573059,1600.0,811.701446,0
2677.463375,5678.479456,9500.0,1259.720956,3
974.547645,788.5958,7050.0,8123.060053,2
3317.250842,2933.387442,6500.0,9317.533927,2
159.292225,1322.005771,1500.0,404.269442,0
3742.712482,286.686616,4000.0,0.0,0
455.227731,485.507827,2000.0,794.426157,0
810.792285,216.716507,1800.0,1308.537026,0
698.096182,239.446482,2000.0,351.850485,0
0.0,91.861479,3000.0,874.020918,0
480.104401,27.716642,5000.0,0.0,0
1342.617687,1030.914048,1200.0,2574.978162,0
0.0,391.755763,10500.0,1631.594511,2
0.0,126.279615,6000.0,1491.690159,2
0.0,1193.708983,12500.0,6446.627837,3
3482.699506,6958.239974,7500.0,3688.217452,3
419.177619,5965.535557,6000.0,1495.067426,2
0.0,1039.256129,1700.0,202.137436,0
0.0,94.110539,7000.0,1174.739824,2
683.536421,293.118363,1800.0,1309.489418,0
194.73579,2206.463745,9000.0,819.905846,2
0.0,39.554197,2500.0,374.472803,0
438.420213,237.435762,1800.0,1148.378687,0
0.0,38.160715,5000.0,888.221177,2
0.0,28.593511,4000.0,307.750161,0
0.0,1597.679284,1550.0,587.710246,0
1531.176754,1140.91813,1800.0,1336.452403,0
1759.295218,1458.775165,3500.0,856.740386,0
28.443974,2.307336,3000.0,0.0,0
1000.869648,1173.112709,1500.0,2049.345099,0
0.0,287.817221,3000.0,112.678222,0
0.0,3.894895,1500.0,201.08824,0
2420.59067,2377.537394,5000.0,533.940153,2
4174.716471,4694.671605,12000.0,8919.228234,3
0.0,30.072702,6000.0,945.998757,2
0.0,44.538702,1500.0,1075.578609,0
0.0,28.349518,6000.0,268.128456,2
0.0,557.277303,1500.0,3530.131795,0
2116.077457,1919.099019,3200.0,763.674122,0
6312.335558,4837.835705,4500.0,5190.696125,2
0.0,226.34624,10000.0,1891.000067,2
490.612381,2269.073907,6000.0,559.24901,2
36.769821,588.618641,1200.0,1386.88202,0
570.064013,5825.38367,17000.0,2925.020526,3
76.590404,2267.664008,2500.0,597.046672,0
1863.759832,2514.170127,5000.0,4646.340788,2
156.148653,2354.125834,10000.0,4452.753075,2
0.0,616.570241,7000.0,5891.252034,2
0.0,153.679036,1500.0,454.857585,0
649.936157,417.898933,2500.0,1892.675483,0
0.0,810.089776,2500.0,1576.842421,0
345.734661,450.746858,600.0,635.073163,0
0.0,21.441736,4000.0,398.382513,0
72.44379,8978.156324,9500.0,2112.619409,3
1680.871074,1669.992809,4400.0,348.40535,0
901.754709,957.010021,1000.0,811.45719,0
3689.517625,249.489629,6000.0,0.0,2
0.0,12.886661,2700.0,2372.012083,0
0.0,1502.517905,1500.0,318.73308,0
2705.094894,2287.486277,3000.0,341.751466,0
0.0,184.890347,6000.0,3873.506886,2
1331.769584,2122.821694,5000.0,1016.843526,2
37.643261,1097.28593,1200.0,236.375748,0
69.22803,114.523682,300.0,196.333324,0
0.0,298.779514,3000.0,378.768909,0
191.652876,2306.698723,6200.0,13705.00441,2
0.0,8.838114,2500.0,1140.257668,0
0.0,1710.971649,9500.0,1952.923432,2
0.0,742.730997,3750.0,8529.330225,2
1029.560342,1625.118547,3500.0,763.750978,0
709.485501,358.915537,6400.0,331.996644,2
0.0,1060.420992,4200.0,2398.956105,0
0.0,1047.854274,1000.0,530.36208,0
679.67338,842.600625,1200.0,1901.27932,0
1517.268703,2344.19277,3000.0,681.433652,0
0.0,352.736999,2500.0,1779.977904,0
2493.498137,1643.215639,2500.0,414.951308,0
37.921481,1638.42534,1800.0,459.151425,0
1343.021655,855.571897,1500.0,220.436374,0
3904.514452,2893.897487,6000.0,483.729934,2
0.0,19.766484,16000.0,409.933465,3
7424.094447,16304.88925,19000.0,5337.961195,3
1909.594385,5825.2877,7000.0,1537.817125,2
947.957969,753.518771,2500.0,977.188809,0
0.0,40.074484,7000.0,430.466572,2
0.0,765.966137,4000.0,1111.593127,0
3095.18013,2594.878719,9500.0,851.52967,2
0.0,91.655431,6000.0,3304.443043,2
0.0,1127.643812,9000.0,12996.64271,3
0.0,1.874969,2000.0,238.913827,0
2842.771908,4241.864828,5000.0,2011.126751,2
1785.926136,287.565501,1000.0,2022.302019,0
6067.586592,5604.357612,6500.0,1255.546074,3
0.0,345.75483,5500.0,3016.560969,2
0.0,56.872544,4000.0,698.817652,0
58.192353,471.104779,500.0,165.27161,0
0.0,11.944853,2750.0,430.507379,0
7635.621091,4276.929643,8000.0,969.689869,3
0.0,1768.589163,2000.0,750.927612,0
0.0,714.813335,2200.0,4296.908322,0
5396.550576,1222.745469,6000.0,15843.68136,1
211.854586,70.794108,150.0,699.292482,0
0.0,67.72881,3000.0,824.557797,0
1991.844526,1455.904478,2200.0,2326.985125,0
3497.519958,309.491763,4000.0,5364.680585,2
0.0,635.48213,6000.0,805.516282,2
1909.470528,2475.507619,5000.0,672.048823,2
377.85546,6976.34614,9000.0,1850.332531,3
1841.555758,3767.546906,9000.0,4061.59893,3
0.0,182.854647,6000.0,1590.330808,2
0.0,14.571059,6000.0,178.584988,2
139.113927,10.035492,1000.0,154.970698,0
385.424519,2584.617366,3000.0,3206.865961,0
1238.047916,3857.278468,4000.0,666.97848,2
0.0,374.101774,1800.0,1482.140815,0
1578.159867,1696.302382,3000.0,650.716947,0
103.179579,760.884589,11500.0,426.798145,2
0.0,269.406382,2200.0,1936.724441,0
451.62219,2948.966018,5000.0,2557.014611,2
435.228353,130.142888,3000.0,791.783333,0
0.0,449.026889,1000.0,136.096707,0
226.369362,2556.292783,6000.0,1311.010857,2
0.0,3031.933707,6500.0,811.109413,2
0.0,26.982025,2500.0,0.0,0
0.0,1866.428342,5000.0,2248.341145,2
387.757647,2059.035678,2500.0,460.005554,0
0.0,30.395073,7000.0,484.669932,2
0.0,91.266202,3200.0,812.383013,0
0.0,76.673877,1500.0,449.09003,0
0.0,200.574081,7500.0,753.502654,2
0.0,0.0,2700.0,681.924724,0
1537.88642,1078.3009,1500.0,199.01051,0
0.0,633.209696,2500.0,764.713719,0
0.0,26.296743,6500.0,960.737291,2
0.0,16.727614,5000.0,363.86862,0
322.935862,882.715792,1000.0,307.584827,0
3490.330397,1540.077454,4000.0,383.056837,0
0.0,10495.73934,14500.0,2564.857063,3
5594.061996,2182.752161,10000.0,7573.546529,3
212.597424,177.822533,3000.0,141.272092,0
0.0,3127.073601,4500.0,665.046852,2
3718.276337,924.170798,3000.0,4201.694496,0
0.0,750.528885,1800.0,759.916056,0
181.874234,701.135691,3000.0,359.829195,0
0.0,21.960773,1500.0,143.609104,0
79.252166,1175.922628,1200.0,347.568201,0
2260.623056,4612.147149,6500.0,1210.9845,2
0.0,19.928467,9000.0,409.454228,2
0.0,26.157304,5000.0,240.474518,0
0.0,13.99841,1500.0,68.323361,0
2880.609563,1594.328636,3000.0,348.795318,0
0.0,37.050529,2000.0,326.624678,0
0.0,844.230511,1500.0,1028.163341,0
0.0,1228.170181,1500.0,708.383328,0
414.072507,1727.699797,2000.0,396.836709,0
256.361633,1306.735189,5500.0,536.065588,2
445.337568,5182.092727,6000.0,2400.861889,2
548.067443,756.573198,1800.0,1597.746211,0
0.0,1727.516892,1800.0,925.227009,0
7313.203925,1441.404242,8000.0,462.437204,2
0.0,1032.823341,4000.0,3846.028003,2
3478.643597,1623.176564,3000.0,1007.211689,0
1770.282273,1602.425383,2500.0,1434.566669,0
0.0,14.593148,5200.0,193.70608,2
0.0,20.700474,1000.0,86.16753,0
2493.180667,3467.619262,4000.0,1612.002883,2
0.0,212.84035,6000.0,1780.988408,2
0.0,387.449138,3000.0,198.133653,0
0.0,2901.999862,9500.0,6443.381719,3
0.0,828.013302,3000.0,301.728915,0
0.0,884.16375,1500.0,416.870269,0
0.0,71.186651,3000.0,1330.781779,0
0.0,1167.254965,1200.0,897.514706,0
8983.561279,6090.22908,7000.0,8054.48508,3
1948.211838,2986.070256,10000.0,619.02881,2
0.0,74.277994,5000.0,899.310578,2
0.0,79.222393,3500.0,612.645199,0
274.949525,997.98763,1200.0,1273.253687,0
5424.78258,8737.860241,10500.0,2804.040289,3
0.0,2236.176309,9000.0,615.627805,2
1866.470014,2932.136377,3500.0,809.813492,0
0.0,126.159165,450.0,1307.853194,0
0.0,963.467447,2600.0,2304.882707,0
180.321494,641.02208,1000.0,345.161002,0
262.082802,2638.45383,2900.0,642.830286,0
230.345891,2800.848284,3000.0,864.931529,0
18.980421,921.334338,1500.0,1757.687136,0
1282.314634,324.831712,3000.0,3585.134646,0
0.0,144.006679,1000.0,287.560084,0
1669.386699,1737.967907,2500.0,1543.486682,0
0.0,266.142747,7000.0,2003.273695,2
2113.060571,3956.072098,4500.0,811.119073,2
0.0,3128.61332,6500.0,1628.411065,2
410.837121,2731.319748,3000.0,696.542192,0
37.483718,1478.069308,1500.0,287.13201,0
2903.355319,1357.969348,6000.0,12353.26546,2
0.0,59.32524,1000.0,435.994202,0
365.729727,2.71921,6000.0,3961.072777,2
79.010936,145.379392,1000.0,542.489358,0
0.0,730.058174,12000.0,278.865346,2
4690.22899,1916.067737,4000.0,7730.195068,2
0.0,204.041606,5000.0,871.245658,2
589.991614,203.62963,3000.0,314.842514,0
2911.322626,9166.016365,10500.0,2335.737316,3
0.0,1371.015868,3000.0,534.055194,0
0.0,218.35043,500.0,704.553221,0
0.0,89.579737,12500.0,711.52357,2
0.0,665.786437,5200.0,5831.664538,2
