BALANCE,PURCHASES,CREDIT_LIMIT,PAYMENTS,Cluster
200.988312,0.0,2500.0,9724.871142,3
2173.970603,0.0,2400.0,445.866028,0
158.878732,738.65,7500.0,899.2372,3
1464.636143,0.0,1500.0,1751.449835,0
190.962339,2161.22,5000.0,1663.048553,3
6983.408463,0.0,7700.0,1116.896212,3
58.83251,551.93,2500.0,437.19547,0
3046.937141,0.0,5000.0,809.451322,3
1396.279238,3380.44,3500.0,5451.794841,3
975.252077,1146.74,1000.0,1273.063087,0
1622.84216,248.74,2500.0,1082.286757,0
3899.763741,0.0,6500.0,877.767833,3
2719.639153,715.81,10000.0,694.102974,3
347.226798,1535.49,1000.0,778.913464,0
8.172299,114.0,2700.0,123.400772,0
8248.178009,1788.84,18000.0,40627.59524,2
289.353197,461.68,4500.0,282.328051,0
38.91624,358.49,2500.0,479.607061,0
810.739995,86.9,7500.0,253.775702,3
438.337653,1867.9,6500.0,2080.403638,3
101.083401,553.36,3000.0,2515.38256,0
1300.793883,1282.2,1200.0,1407.623536,0
1418.838078,0.0,1500.0,619.975821,0
2042.585017,498.96,2500.0,414.718951,0
218.948323,1858.33,4500.0,1934.821016,3
115.467669,354.0,16500.0,4555.965464,1
199.462047,1296.2,1800.0,18.125527,0
143.737177,1456.0,2500.0,1416.600792,0
45.45702,175.0,1200.0,212.558928,0
1089.795044,0.0,1200.0,284.731156,0
19.946102,450.0,1000.0,386.571651,0
626.213492,0.0,1200.0,3566.140224,0
1849.017387,0.0,2500.0,433.218956,0
2992.591246,0.0,3500.0,817.050377,0
2021.514867,1582.84,2500.0,565.380786,0
2122.066396,0.0,3000.0,548.182704,0
4.417273,27.42,1800.0,228.417814,0
825.347767,0.0,1200.0,426.206835,0
87.462633,0.0,2000.0,2678.249487,0
1223.909602,607.0,1200.0,466.149713,0
83.930127,1027.64,6000.0,1007.971531,3
1241.025652,0.0,1800.0,842.814061,0
268.797746,70.0,1000.0,105.954038,0
451.404363,2196.0,1800.0,2142.056177,0
3.248979,91.26,3500.0,0.0,0
160.873814,480.0,1500.0,38.770699,0
982.566805,282.39,1000.0,722.645708,0
4070.500764,710.8,4900.0,364.205524,3
1048.892643,0.0,1100.0,218.648513,0
507.076999,0.0,1500.0,2104.053736,0
158.634812,1765.38,9500.0,1661.464986,3
976.370187,0.0,1600.0,3056.718074,0
5.336222,57.0,5000.0,164.041195,0
3363.288511,1123.42,4500.0,4772.462052,3
1475.396878,5055.77,1900.0,4826.844372,0
15155.53286,717.24,18000.0,4002.194556,1
782.392041,8168.9,16500.0,7455.296139,1
3157.715309,548.79,3500.0,3817.151157,3
872.07108,853.0,4000.0,784.917897,0
1904.495561,4044.14,6700.0,6312.820074,3
1186.287841,115.5,1200.0,446.088328,0
3838.312836,0.0,9500.0,1419.130675,3
5975.063353,345.3,6500.0,2010.926039,3
2005.438728,956.05,2500.0,915.734963,0
6749.994904,0.0,11500.0,4930.710131,1
6.127959,82.85,3500.0,100.08381,0
1994.694769,248.75,6000.0,568.025868,3
7404.850748,0.0,11500.0,13956.71873,1
6950.583049,400.98,12500.0,2008.360568,1
5976.796897,1194.52,6000.0,2722.095294,3
19.846569,0.0,1200.0,48.739156,0
6456.515148,0.0,7500.0,2640.103648,3
2651.484926,908.15,3000.0,4361.679346,0
1091.437438,1237.37,4500.0,833.893431,0
28.588826,151.92,1000.0,111.631804,0
703.368382,64.0,2550.0,179.083715,0
1512.218864,1002.93,4000.0,328.446221,0
1608.052487,0.0,5000.0,9933.62261,3
233.961592,248.44,1200.0,219.96077,0
159.36681,1277.5,2500.0,1315.820451,0
27.40855,290.6,2000.0,315.279531,0
1132.796058,519.79,1200.0,642.723631,0
101.874313,70.0,2500.0,464.687342,0
862.753623,1282.38,11500.0,930.179257,1
3753.102666,0.0,11000.0,1029.476417,1
996.223227,0.0,8000.0,2369.167737,3
4035.138453,0.0,7000.0,1474.388466,3
1845.210833,0.0,4500.0,331.387568,0
46.56216,261.16,4000.0,230.605229,0
299.179091,1147.23,4000.0,1460.796216,0
2917.079199,0.0,3000.0,1360.117166,0
3062.16821,2253.98,9000.0,1132.237548,3
320.33625,0.0,6500.0,1746.672526,3
24.176932,189.85,3000.0,184.60455,0
5496.421462,0.0,6000.0,1292.534876,3
0.074724,0.0,1000.0,1628.657052,0
6063.976197,3987.01,7500.0,1423.187576,3
2669.587009,0.0,6500.0,666.186973,3
86.206262,626.28,3000.0,729.334233,0
958.26975,0.0,1000.0,327.333462,0
10929.05958,675.89,12000.0,2639.956641,1
11581.9335,0.0,13000.0,2132.826323,1
207.209597,13.66,7000.0,1703.339459,3
3139.267322,5393.36,3000.0,4173.119357,3
2689.895528,0.0,2900.0,639.484442,0
1406.627442,2315.86,4000.0,3176.971719,3
1594.485356,2650.91,7000.0,1416.618009,3
3755.184007,3211.86,11000.0,3198.261943,1
38.795708,229.48,3050.0,392.882251,0
37.911473,254.0,3000.0,248.076679,0
1723.804529,3145.79,6000.0,995.065501,3
165.290723,971.2,1000.0,1922.505496,0
683.391465,0.0,3000.0,346.494649,0
10.358325,98.83,7000.0,116.299635,3
1063.614099,0.0,1200.0,206.505212,0
98.290292,4440.8,1500.0,7150.995346,0
1540.879308,0.0,4000.0,720.558343,0
3083.636304,250.0,10000.0,4669.193554,1
1098.457059,0.0,1200.0,224.204359,0
4836.914446,305.6,16500.0,2547.923816,1
131.069154,1315.39,3500.0,1123.656185,0
49.564532,433.5,9000.0,465.466079,3
1967.70274,744.9,4000.0,449.758817,0
1669.128355,0.0,1800.0,528.612762,0
56.116326,368.47,2500.0,174.470592,0
227.184126,50.0,5500.0,2074.177677,3
1417.157652,562.5,1500.0,987.794574,0
1406.483149,0.0,1500.0,214.423727,0
0.0,581.0,1000.0,692.523718,0
1124.582725,0.0,1200.0,446.251464,0
110.409387,992.88,4500.0,791.103098,0
4929.758948,4939.1,6000.0,3952.187547,3
687.378139,74.42,700.0,353.250281,0
7.167028,99.0,6000.0,196.556706,3
49.433937,387.0,3000.0,335.472854,0
1427.949491,0.0,1800.0,2163.873958,0
17.141376,182.1,6000.0,255.074373,3
2285.655394,3648.73,7000.0,586.67656,3
341.149186,48.78,500.0,256.731955,0
91.705554,1468.1,3000.0,1502.962138,0
2032.338405,158.24,2500.0,625.314406,0
4.12565,25.69,4500.0,163.352538,0
709.473364,548.85,1200.0,381.15677,0
8048.03442,0.0,12000.0,2165.252987,1
2755.306896,2754.49,13000.0,4843.691023,1
348.646985,230.0,1200.0,443.364076,0
472.663708,310.44,4000.0,2493.243567,0
387.585128,0.0,3000.0,0.0,0
120.658015,349.12,2700.0,383.414493,0
105.385636,1536.31,3000.0,1639.344093,0
2843.942194,0.0,3000.0,869.193769,0
28.315171,225.02,10000.0,315.246249,3
949.530268,45.65,1000.0,303.450157,0
34.706824,242.9,1500.0,85.290895,0
3596.749572,0.0,6000.0,1499.401344,3
49.920897,400.19,8500.0,363.703322,3
120.945829,33.38,1000.0,514.002301,0
1118.479084,325.95,2400.0,290.888289,0
216.184011,0.0,1200.0,243.64342,0
3997.572659,0.0,4500.0,1456.274689,3
1906.703614,780.0,3000.0,1338.303471,0
1747.359784,0.0,1800.0,700.732344,0
2363.615492,1441.32,6000.0,1055.392983,3
1247.196735,243.0,1200.0,529.091477,0
336.640397,589.59,5000.0,839.728514,3
135.493002,0.0,1200.0,1844.110066,0
957.980588,424.76,5000.0,504.56116,3
965.236679,2786.08,4500.0,1399.589495,3
260.409355,545.34,1500.0,384.809868,0
2772.790822,337.98,3000.0,1043.396353,0
1305.266304,1078.89,5000.0,164.080259,3
1153.335938,886.56,1000.0,724.171914,0
633.388444,830.45,6000.0,497.263402,3
5830.700298,4079.01,11500.0,2038.201869,1
4931.40051,540.0,11500.0,1174.80652,1
344.532447,3603.0,6000.0,2912.826118,3
743.52397,962.78,1000.0,402.895757,0
1161.901683,10903.22,12000.0,10799.00074,2
10.451064,405.93,6500.0,831.748202,3
256.028048,627.42,2500.0,288.225797,0
1109.172807,190.0,1500.0,795.189855,0
15.307062,71.52,1500.0,55.180487,0
1056.954525,0.0,2500.0,498.592426,0
4797.567431,0.0,5000.0,5965.070573,3
42.363094,0.0,1200.0,440.939379,0
608.422266,0.0,4000.0,600.277524,0
7.950803,92.2,3000.0,152.592178,0
927.983543,1321.52,4500.0,527.949934,0
821.933113,987.26,6500.0,1605.098906,3
46.773238,2166.56,3000.0,1969.308069,0
42.755706,350.94,5000.0,1191.823088,3
95.731707,632.3,2000.0,606.576346,0
889.767658,2997.02,7000.0,2199.48968,3
1456.399956,0.0,2500.0,2793.487295,0
72.372971,456.7,1200.0,312.287787,0
405.052353,515.14,4500.0,281.491353,0
855.811816,1960.18,3000.0,2043.814652,0
1074.258487,11.35,1200.0,421.348577,0
3024.642476,0.0,8000.0,578.458133,3
597.410794,344.75,2500.0,2026.647785,0
43.20377,308.22,2000.0,331.111373,0
79.517489,335.38,3000.0,413.920617,0
35.16925,272.34,1500.0,386.322209,0
5177.774511,1562.74,9000.0,3770.423728,1
80.298186,1090.0,4500.0,1015.891727,0
1202.204204,435.04,1200.0,686.958695,0
31.161679,300.0,11500.0,619.179957,3
176.162762,1814.64,4000.0,1847.959268,0
703.407676,637.84,4500.0,888.272466,0
445.921101,1580.56,2500.0,3992.8893,0
3083.784255,0.0,5500.0,1033.581612,3
31.111548,110.0,8000.0,228.192095,3
503.732786,1730.3,2500.0,2293.371099,0
176.837859,108.39,1500.0,56.561603,0
94.537529,1399.55,7500.0,471.663042,3
661.940291,755.14,6500.0,2284.482833,3
8.799432,1591.48,2000.0,1496.045221,0
3106.418215,0.0,10000.0,11508.41333,1
827.393597,693.89,1500.0,1954.590955,0
0.0,94.5,1500.0,0.0,0
4361.964176,0.0,4500.0,1041.187421,3
73.10055,78.09,4000.0,93.718849,0
7.047482,321.07,3000.0,285.785253,0
353.895121,2073.54,700.0,1633.858307,0
5911.506531,0.0,8000.0,1156.310659,3
8.523984,130.32,1500.0,64.34569,0
3096.831684,4492.85,10000.0,3853.65899,1
2468.506177,0.0,2500.0,601.740186,0
1341.000157,1355.77,4000.0,553.207757,0
169.343874,1553.8,16500.0,1921.042991,1
18.112481,206.69,2000.0,259.021737,0
287.493279,1709.0,2283.333333,5120.550705,0
38.013028,469.62,4000.0,744.854844,0
8.570991,149.55,5000.0,447.377119,0
7.20735,152.02,1000.0,219.445915,0
15.667283,147.48,3000.0,137.105608,0
955.159037,440.57,1000.0,684.090131,0
827.255067,281.97,1000.0,298.808637,0
2472.017517,2317.89,5500.0,647.118596,3
22.322215,448.0,3000.0,1262.320878,0
1764.083164,329.47,1800.0,789.269658,0
23.651198,250.0,1200.0,475.347623,0
1886.811282,146.73,3000.0,2817.269516,0
232.140345,552.66,500.0,1123.972876,0
17.092052,1160.0,7000.0,1587.607855,3
4746.953711,0.0,11000.0,1257.708437,1
30.969957,319.67,7500.0,103.198108,3
201.463595,2148.34,5000.0,1951.521978,3
322.411152,1506.92,2500.0,1567.278435,0
1129.185643,0.0,1500.0,1275.071841,0
99.643727,677.68,3000.0,809.678399,0
651.394216,2529.64,7500.0,2334.314811,3
1409.256223,4569.65,30000.0,5772.813158,1
194.927,2061.48,8500.0,1937.914753,3
6758.987905,198.96,11000.0,2337.875284,1
2332.496766,0.0,9700.0,803.519921,3
1860.469601,0.0,4000.0,560.883507,0
920.529926,462.33,1200.0,514.839542,0
3347.700395,5967.42,11500.0,3012.483841,1
947.70851,483.4,2000.0,394.907752,0
574.032791,1606.51,1000.0,1844.561564,0
3067.274152,0.0,3500.0,692.136868,0
768.881695,408.59,2500.0,2095.952073,0
1190.884428,0.0,2000.0,290.690807,0
1710.119356,1697.15,7500.0,1161.146904,3
229.878735,0.0,3000.0,101.7826,0
4766.360515,2894.04,20000.0,1302.79339,1
3007.664861,534.26,16000.0,3007.94197,1
1871.597836,3220.25,5500.0,448.564207,3
1455.745146,266.0,1500.0,284.966485,0
1986.558317,0.0,6500.0,653.211583,3
36.174755,315.0,1000.0,294.181491,0
129.836526,1433.99,4000.0,1363.134203,0
206.978089,0.0,3000.0,936.856845,0
1192.594159,1324.82,6000.0,610.477936,3
50.564486,84.0,2000.0,474.054081,0
62.104602,377.62,2500.0,548.900318,0
56.945201,328.1,6500.0,437.845434,3
8.421315,60.0,6000.0,250.155585,3
15.810927,246.29,500.0,149.886496,0
44.613002,281.7,7500.0,401.455848,3
2342.724406,0.0,8000.0,6049.990217,3
3164.714813,839.65,4000.0,740.325412,0
2068.865586,0.0,2500.0,607.215424,0
0.0,265.76,1500.0,288.141157,0
14.891908,59.8,500.0,98.211239,0
1367.301373,231.41,2500.0,107.242408,0
299.82542,480.0,1000.0,113.970639,0
0.0,0.0,500.0,2437.932505,0
1176.088299,0.0,1200.0,27.832777,0
1164.125671,0.0,3500.0,244.853194,0
25.499945,62.53,1700.0,1637.518241,0
3646.30636,594.88,9000.0,732.79341,3
164.583178,1489.28,3500.0,1858.087268,0
2980.628942,1352.52,10000.0,782.875155,3
3350.186138,0.0,4500.0,1161.817205,3
1101.8547,0.0,2100.0,292.271318,0
468.294595,4164.14,4000.0,3958.926162,3
63.928065,183.6,1500.0,141.055898,0
906.613422,0.0,3000.0,1450.04403,0
798.693995,0.0,3000.0,180.865117,0
3.750633,159.6,4500.0,966.963956,0
1281.842665,0.0,1500.0,576.243687,0
863.130387,37.3,1000.0,164.343581,0
50.302615,0.0,500.0,511.341658,0
33.817964,232.45,1800.0,243.407128,0
559.917793,4760.11,4000.0,3632.719723,3
2671.979402,1469.66,3000.0,4047.049777,0
814.781581,832.7,4000.0,265.237605,0
1184.434511,99.8,3000.0,3497.925485,0
3.198999,45.87,3000.0,89.700598,0
33.267171,341.45,5000.0,361.47312,0
261.462528,2893.57,10000.0,2567.609796,3
2659.411879,177.62,4000.0,577.131439,0
8.077527,125.0,1500.0,155.940858,0
115.937936,0.0,1800.0,109.424145,0
69.37782,588.02,7000.0,1596.674994,3
61.588389,250.0,1000.0,282.556704,0
2.081357,26.49,7500.0,78.573329,3
3092.189629,60.82,3500.0,856.196277,0
564.325877,0.0,600.0,239.847051,0
10.684577,300.0,4000.0,368.807294,0
2067.148279,792.68,3500.0,697.332323,0
966.732798,1093.0,7500.0,1226.547045,3
4099.755913,0.0,12000.0,3005.016513,1
1507.001995,209.1,1800.0,443.628394,0
2220.864979,2884.42,4500.0,1355.527973,3
92.325796,371.16,2000.0,205.804949,0
3583.515054,5683.71,3000.0,4752.379612,3
3343.299372,790.8,5000.0,1325.639966,3
2133.901379,303.03,3000.0,1512.770602,0
217.993205,2435.21,7500.0,2024.009974,3
50.803778,0.0,1500.0,1272.269385,0
319.037744,1262.28,10500.0,1350.541585,3
100.208311,0.0,3000.0,175.911508,0
7.168805,88.04,1500.0,553.411253,0
1747.876077,0.0,3000.0,495.398338,0
519.444307,525.0,1000.0,1500.456687,0
4320.267209,117.23,8000.0,1200.321938,3
2811.486863,692.52,3000.0,1848.537683,0
125.793836,630.0,1000.0,373.891965,0
3798.323722,0.0,4000.0,916.384302,0
4274.488095,0.0,10500.0,9836.835644,1
900.557796,1865.55,3000.0,676.956491,0
858.857651,1013.61,2500.0,739.761292,0
6537.852206,2598.51,16000.0,2209.410409,1
1793.970596,1004.9,2500.0,2697.139893,0
3215.903805,745.48,2500.0,0.0,0
1893.704851,4124.81,6500.0,3235.222635,3
7.50839,95.0,4000.0,547.880399,0
1180.178744,233.35,14000.0,599.388563,1
3232.101217,495.0,5500.0,5434.899642,3
6963.435383,2951.93,8000.0,1069.094662,1
368.330629,1029.29,6500.0,1393.630631,3
0.0,66.75,4000.0,0.0,0
4.421403,95.59,4500.0,186.546816,0
41.049799,413.31,6000.0,475.939508,3
3611.316106,2400.71,11500.0,3911.840079,1
3214.579198,0.0,4000.0,2232.66712,3
339.183041,139.5,1200.0,877.494612,0
477.16584,1342.51,8500.0,1089.226019,3
3711.955487,1241.4,11000.0,848.624102,1
390.008261,0.0,2500.0,250.588485,0
2251.896834,1331.0,12500.0,4571.887377,1
2461.015559,0.0,6500.0,8328.730628,3
9309.635579,9007.67,15000.0,5528.180381,1
4355.982388,0.0,7500.0,1188.602797,3
62.996845,779.7,9000.0,775.601851,3
22.879526,171.0,1500.0,152.51735,0
4719.819043,2143.73,12500.0,1031.151095,1
1241.565972,3637.75,7000.0,8754.779769,3
49.198038,699.0,1800.0,69.941439,0
662.691336,0.0,1200.0,107.916464,0
4587.062248,333.28,5000.0,1234.809537,3
169.639713,1970.49,12000.0,1643.812227,1
2823.212665,2814.23,7500.0,1150.696529,3
2.880247,250.0,2000.0,1401.222628,0
47.193664,132.0,2500.0,267.057792,0
597.628578,1430.0,1500.0,4032.106936,0
2872.798614,27.16,5000.0,507.240956,3
3350.116932,39.8,8000.0,1809.711855,3
13.221335,108.84,1500.0,69.973565,0
1083.120149,0.0,1200.0,1481.809323,0
777.616173,0.0,9000.0,2245.358858,3
122.684019,1267.0,2500.0,1263.464175,0
1615.968515,270.0,6000.0,3434.362444,3
434.099616,4392.05,6000.0,4076.914448,3
820.700166,0.0,1500.0,1892.507498,0
7.625765,110.68,4000.0,0.0,0
1428.118364,119.34,1200.0,2545.222796,0
1324.038811,1862.96,4400.0,954.962296,3
1190.800122,1864.79,3000.0,1617.884909,0
2580.169522,0.0,3000.0,1809.765794,0
371.866448,2825.85,10000.0,2137.437449,3
1280.732187,0.0,1500.0,397.461163,0
975.416023,9586.1,12000.0,8906.373361,1
122.113869,1105.92,2500.0,1105.854643,0
1262.631995,405.0,7000.0,586.551078,3
143.553904,1778.76,7000.0,1303.254323,3
1037.797184,103.27,2500.0,326.649398,0
1938.576334,333.54,2000.0,867.233681,0
6257.390416,9228.97,9400.0,2139.278062,1
14.570032,89.58,1500.0,71.641741,0
39.241601,199.56,3000.0,1558.673423,0
871.499977,20.0,2000.0,278.265172,0
180.750232,266.64,3500.0,1172.975952,0
4107.157763,279.71,5000.0,8627.985927,3
58.313733,499.0,1500.0,526.368079,0
5665.802895,0.0,10500.0,1290.753615,1
1340.671346,0.0,1500.0,514.124193,0
43.762299,422.24,3000.0,280.83786,0
111.449845,1389.94,1300.0,1356.270465,0
138.489138,1455.68,500.0,1330.92776,0
70.976464,0.0,1000.0,1860.536797,0
49.378783,542.34,2700.0,387.944071,0
4295.964134,0.0,7500.0,934.137744,3
1017.071792,0.0,4500.0,4992.302341,3
138.459191,327.94,5000.0,188.683162,0
289.537597,1216.7,5000.0,788.58998,3
74.755978,553.7,1000.0,467.131192,0
16.59641,220.48,5000.0,302.180025,0
51.004807,431.93,4000.0,1089.402716,0
1489.224372,1209.56,12500.0,6831.656434,1
57.70484,772.46,4000.0,770.916661,0
99.446029,0.0,1200.0,7142.732735,0
186.054174,2126.81,7000.0,1998.999896,3
2948.447663,0.0,3000.0,207.448103,0
127.895284,1085.16,1000.0,469.114905,0
18.014226,130.5,1500.0,176.874316,0
6.86049,114.0,2000.0,1081.831337,0
1908.569743,0.0,5400.0,2118.553043,3
437.735369,483.65,6000.0,1497.949644,3
1245.976021,0.0,1800.0,328.825762,0
1019.133646,9249.73,9000.0,8716.674684,1
1844.889665,1848.24,3400.0,1239.278015,0
952.431767,3882.65,3500.0,3823.141055,3
1848.758853,3588.13,6700.0,4923.193295,3
1181.852384,750.78,1200.0,1080.501526,0
382.870641,2972.92,1200.0,3753.091608,0
1459.803597,0.0,1500.0,436.226459,0
162.972111,1586.6,2500.0,1577.161232,0
1396.214811,3729.35,2500.0,1550.474014,0
225.282024,545.68,6500.0,1097.963345,3
454.552808,0.0,1200.0,163.85665,0
1785.90226,0.0,1800.0,287.777315,0
535.291589,824.61,4000.0,314.512747,0
6.697211,64.69,10500.0,372.572278,3
5.377296,69.0,2000.0,92.031894,0
4020.130769,79.62,9500.0,7058.832194,1
1117.33657,0.0,1200.0,272.177301,0
15.848963,150.0,1600.0,119.468878,0
900.541751,15.8,7000.0,1542.583506,3
2544.378002,1108.54,3000.0,524.24945,0
1852.646433,2600.0,6000.0,1362.425769,3
0.0,0.0,3000.0,6112.512276,0
581.24856,556.83,1500.0,328.462817,0
504.409631,338.9,2500.0,829.691401,0
142.430458,1488.84,5000.0,1450.096836,3
7057.524237,2761.76,7000.0,3083.16422,1
958.920206,66.7,1000.0,302.656395,0
15.257465,238.25,3000.0,4.841543,0
0.009684,79.24,6000.0,688.614293,3
385.763111,232.93,2500.0,989.738532,0
1780.188356,845.67,2500.0,3989.545295,0
1.841583,67.5,2500.0,110.266434,0
1839.122533,1055.32,6500.0,2842.037627,3
15.008041,108.95,1500.0,149.853315,0
2106.417286,2151.93,4200.0,2190.962493,3
2676.263845,0.0,3500.0,636.709165,0
500.219415,27.05,1200.0,104.687781,0
4128.31155,0.0,5000.0,1082.274035,3
1018.350846,0.0,3000.0,263.238508,0
10.678354,50.0,3000.0,71.90595,0
1273.731635,0.0,1500.0,755.520686,0
58.12945,576.0,1500.0,505.433563,0
153.637431,1495.41,4500.0,1345.989788,0
1667.146414,4343.82,7500.0,3798.443473,3
1648.701838,740.7,2500.0,885.070007,0
15.330559,144.64,1000.0,198.970881,0
5772.250286,255.25,6500.0,1385.482263,3
73.704935,554.67,4000.0,578.565706,0
2933.068755,0.0,10000.0,2201.09767,1
1421.419262,1669.2,8500.0,7684.307278,3
424.938385,4060.58,7500.0,4308.448155,3
1033.371763,2361.97,3000.0,2097.161809,0
0.0,120.0,4000.0,140.890144,0
5861.100691,64.71,9000.0,7371.459399,1
3987.467435,146.53,6000.0,1316.698331,3
1606.56766,0.0,4500.0,3883.138519,3
1630.991993,578.9,2500.0,574.051951,0
95.887902,769.0,4000.0,958.996228,0
1804.401706,40.0,2500.0,2459.382382,0
1447.267049,0.0,1500.0,315.87129,0
1268.250294,167.0,1800.0,467.080947,0
668.291862,248.77,1500.0,2482.201611,0
50.853021,428.75,8000.0,319.919021,3
241.001768,1888.88,1000.0,3450.990535,0
157.763858,211.07,1400.0,994.915444,0
724.854858,185.63,1300.0,1474.929946,0
147.527826,0.0,1200.0,114.87215,0
581.916416,5723.9,7500.0,5666.333186,3
5292.264382,0.0,8000.0,994.210187,3
2762.536531,0.0,3000.0,652.759069,0
273.429593,8534.58,5000.0,7512.513474,3
12.039121,274.98,1500.0,310.575541,0
1451.993504,0.0,2000.0,251.384712,0
90.017392,1247.39,5000.0,762.863333,3
0.920339,343.4,3000.0,347.01723,0
1071.748626,0.0,3500.0,513.503781,0
303.929544,0.0,1200.0,1471.642879,0
1938.648722,0.0,6000.0,1732.275197,3
79.432369,799.83,3000.0,786.407104,0
670.885072,341.9,4000.0,409.29211,0
1494.69695,0.0,3000.0,582.828406,0
114.361988,2141.32,6500.0,3361.500799,3
2002.429291,3500.03,6000.0,1619.62737,3
2135.646123,114.0,8000.0,577.415935,3
943.584041,103.0,1000.0,215.325023,0
4785.789559,0.0,9500.0,687.474829,1
1436.996287,0.0,1500.0,292.521349,0
5.313086,71.75,3000.0,112.61746,0
365.48242,1618.31,1000.0,1366.668756,0
322.383609,2903.17,4000.0,2826.698853,3
3497.200665,1350.13,4000.0,1882.437447,3
3720.59375,345.0,4500.0,977.281878,3
5598.352813,0.0,6000.0,1421.321273,3
0.0,933.75,4000.0,0.0,0
2.777589,0.0,3000.0,0.0,0
3362.979048,90.0,5000.0,1599.377333,3
563.459762,420.06,1200.0,70.500843,0
31.980197,300.0,7500.0,214.796949,3
1964.369476,0.0,3000.0,636.224436,0
740.704213,1311.76,3500.0,5149.432038,3
991.949111,945.43,1500.0,1448.269927,0
37.615084,229.5,6000.0,229.256141,3
2266.220776,125.32,3000.0,657.190307,0
262.25861,2269.74,3000.0,2239.223522,0
14.5923,200.4,4000.0,196.541494,0
833.541256,0.0,2500.0,180.104404,0
116.172752,0.0,3000.0,0.0,0
478.520473,768.96,5000.0,2465.151762,3
1018.811119,3137.2,6500.0,4106.558919,3
2827.367195,678.32,3000.0,1223.23593,0
1529.318797,678.44,1500.0,731.943501,0
2670.123456,3103.57,7500.0,1865.73836,3
481.961018,967.23,1400.0,9282.027007,0
72.087172,607.36,5500.0,554.770836,3
87.887472,1282.73,3500.0,1347.51278,0
5194.184491,73.42,9500.0,1465.747485,1
216.705656,1442.9,4000.0,1111.898226,0
5829.92767,0.0,6500.0,1438.89528,3
830.51605,1059.04,3000.0,182.53903,0
88.012898,975.0,2725.0,1930.437135,0
77.523872,325.0,6500.0,408.437645,3
8073.052656,2588.69,11500.0,2435.285131,1
72.76697,0.0,2500.0,945.465018,0
8.285344,72.52,3000.0,0.0,0
1207.768239,0.0,1200.0,1106.479425,0
470.593325,6743.31,3200.0,4369.008441,3
1915.675716,855.27,6200.0,519.064499,3
1283.81226,166.9,1200.0,1363.547891,0
1322.579742,453.0,1800.0,616.31303,0
1753.27998,245.85,1800.0,955.297792,0
1663.492233,3415.39,8500.0,4768.332744,3
528.651164,4978.23,6000.0,4465.155013,3
6.226972,54.0,3000.0,0.0,0
2517.38247,320.0,2500.0,552.896593,0
1453.608861,4656.79,11500.0,1158.648328,1
1002.93543,1056.33,2200.0,1108.476353,0
1344.982445,224.54,1500.0,619.063466,0
50.366106,507.57,6000.0,503.254349,3
3570.596193,150.46,6500.0,1233.301038,3
4364.016237,2711.9,9500.0,2428.395411,1
1207.320442,359.0,3000.0,239.704238,0
138.537976,987.45,3000.0,0.0,0
1155.338824,5744.03,6000.0,3684.789911,3
30.327329,284.34,1200.0,269.948292,0
30.692503,205.06,4500.0,163.982192,0
805.368458,0.0,1000.0,1515.789235,0
638.163467,1202.72,3000.0,2857.881585,0
264.869295,940.0,6000.0,753.034035,3
576.890374,1081.0,6000.0,513.64046,3
27.17079,275.0,3000.0,299.572759,0
2292.952733,0.0,2500.0,976.79165,0
3830.603522,1257.16,7500.0,887.037084,3
690.625555,666.6,6000.0,1130.376548,3
566.477136,5370.39,5700.0,4124.004704,3
1158.01315,170.0,1200.0,525.816276,0
145.320241,530.81,5500.0,143.114001,3
3619.986054,0.0,13000.0,942.812569,1
118.941982,1250.0,3000.0,1130.438324,0
1793.954788,0.0,2500.0,508.613001,0
186.020599,269.85,2000.0,174.556187,0
1414.47232,331.52,7500.0,3321.020515,3
385.841997,24.63,4500.0,1349.938041,0
306.539753,2684.5,6000.0,2855.153528,3
12.132712,244.18,2500.0,231.239325,0
330.068448,2441.21,1500.0,2816.104753,0
1121.018433,0.0,1500.0,858.248769,0
133.957441,128.5,1500.0,507.934017,0
1057.699883,229.74,1500.0,307.755667,0
7907.725211,1685.19,18500.0,19841.25737,2
61.159113,981.49,7000.0,873.241146,3
1191.749595,0.0,2500.0,387.341388,0
15.577506,143.76,1000.0,124.753548,0
2.641101,9.68,8000.0,72.282497,3
4060.710208,22500.0,23000.0,8760.860264,2
909.846336,590.0,2500.0,750.556869,0
894.357857,1164.0,2000.0,907.603723,0
801.703734,387.77,2500.0,1480.676383,0
267.253822,2326.71,16000.0,2803.060431,1
291.598301,0.0,3000.0,1174.005094,0
660.468854,0.0,1700.0,205.396282,0
128.365782,1003.2,7000.0,1057.647019,3
3267.962664,1910.51,3000.0,2553.372888,0
437.609832,0.0,1200.0,1569.501192,0
2701.540547,0.0,3000.0,1065.255189,0
2427.756294,0.0,5000.0,477.894327,3
239.101942,750.0,6500.0,2021.846497,3
1500.810722,2340.87,5500.0,348.740817,3
3425.949762,0.0,4000.0,1114.681017,0
103.792136,1607.84,7000.0,1563.287264,3
1621.345326,5167.6,5000.0,2721.870415,3
250.258381,486.94,4500.0,2837.08595,3
663.394569,1208.7,1500.0,662.519566,0
96.820999,928.53,3000.0,1827.504821,0
636.142309,4659.65,6000.0,4622.217377,3
16115.5964,684.74,18000.0,3546.06155,1
5238.915225,270.0,6000.0,1259.203988,3
2172.893325,416.74,3000.0,3905.486286,0
